Year/Month;NoDur;Durbl;Manuf;Enrgy;HiTec;Telcm;Shops;Hlth ;Utils;Other
193910;-0.005816885;0.008364916;-0.010858743;-0.059007181;-0.010050336;0.030626194;0.060718735;0.028295869;0.00039992;-0.03448793
193911;-0.05794696;-0.075909594;-0.0965109;-0.146993024;-0.053822807;0.00059982;-0.046043939;-0.03386707;-0.06166266;-0.112161367
193912;0.029850022;0.019018006;0.038066201;-0.014200349;0.008761506;0.058174564;-0.011162065;0.003792798;0.00796817;-0.0062193
194001;0.011928571;-0.020610954;-0.045834536;-0.011060947;-0.013287894;-0.01501212;-0.010555514;-0.01136433;-0.040509543;-0.006521217
194002;0.046024438;0.040277846;0.033724869;0.013902905;0.019312311;0.045068963;0.036621183;0.015184135;-0.020917248;0.01498713
194003;-0.003205131;0.051833149;0.019312311;0.009950331;0.048123275;0.029073247;0.060906935;0.047551302;0.056285811;0.034787825
194004;0.031595562;-0.016942721;0.022054991;0.037681067;0.001598721;-0.016535969;-0.001701447;0.016758784;-0.035834453;-0.001601281
194005;-0.310200384;-0.328781883;-0.31320503;-0.315944382;-0.272859144;-0.268664067;-0.322273517;-0.252572362;-0.293163736;-0.322825775
194006;0.047551302;0.077423897;0.052782185;0.067284747;0.038643624;0.093399264;0.076497971;0.036235493;0.264592549;0.059306106
194007;0.01813457;0.035174075;0.047741996;0.029267498;0.04964694;0.007472015;0.05259245;0.01498713;-0.024702613;0.03979747
194008;0.01498713;0.045260131;0.028295869;0.004888034;0.058929068;0.021761492;0.027906953;-0.009848336;-0.019386714;0.01133551
194009;0.01960653;0.068779515;0.052023028;0.030432207;0.030626194;0.015184135;0.03893221;0.043442558;-0.021019367;0.029170377
194010;0.021859334;0.078164021;0.066536524;0.035174075;0.064382259;0.058363243;0.007273484;-0.001801622;0.098215047;0.041621675
194011;0.008067371;0.024107075;0.000699755;0.017741681;-0.030768534;-0.003606496;0.024009452;-0.004912044;-0.188259149;-0.016841017
194012;-0.020610954;-0.012376271;-0.002202424;-0.00793137;0.004987542;-0.017146159;-0.0329365;-0.006823225;-0.02306394;-0.047720736
194101;0.01064316;-0.050241216;-0.053400777;-0.031593872;-0.004610613;0.001099395;0.003593536;0.033724869;-0.025112701;0.081856446
194102;-0.013693327;-0.029016949;-0.023575737;-0.012781334;0.004191205;0.002197584;-0.041864204;-0.03376363;0.002397125;-0.016129382
194103;0.021467907;-0.007326775;0.000499875;0.03411153;0.031014054;0.003194891;0.019116117;0.002995509;-0.080884729;0.039413002
194104;-0.065392219;-0.087411457;-0.066139803;0.012521281;-0.067850667;-0.057841;-0.050977555;-0.06049338;-0.136736524;-0.047825629
194105;0.003792798;0.008860628;0.021467907;0.065319466;-0.002102208;0.01133551;0.005087039;0.03246719;-0.049715592;-0.01136433
194106;0.060812839;0.068125829;0.068406033;0.073250462;0.075385727;0.014297305;0.087186362;0.043346805;0.063350316;0.046597285
194107;0.124339274;0.132781111;0.101472969;0.144792745;0.065974989;0.127249201;0.123720927;0.119115481;0.089292107;0.161863715
194108;0.009058844;-0.027268427;-0.012983928;-0.023370986;-0.01572296;0.005286004;0.025667747;0.004489905;-0.023575737;-0.010454458
194109;0.005584378;-0.029222859;-0.027885203;-0.018469516;0.002995509;-0.032213322;-0.013591954;0.025472796;-0.039989008;-0.039260714
