1,1.1,3.07,0.66,2.28,4.04,0.68,-0.51,2.85,0.96,458.25,12.8643,25.91,0.2969853808,0.0433,0.0811,0.088,0.0746,0.0312202246,0.0036083333,0.0027027027,0.0363,0.0309,0.0003272701,-0.0006430939,0.032714,0.031381,11.13,5.02
5.02,3.39,3.93,-0.15,6.13,4,4.17,6.91,0.94,2.47,475.5,12.8937,26.62,0.2856838193,0.0448,0.0807,0.0874,0.0761,0.0287150331,0.0037333333,0.0040431267,-0.0086,-0.0031,0.0005603787,-0.0009749581,0.041341,0.03799,11.97,0.28
0.28,-0.45,0.47,3.36,3.06,2.74,0.29,1.12,-2.14,-0.13,462.71,12.923,27.33,0.2909046586,0.0462,0.0834,0.0898,0.08,0.0290133768,0.00385,0.0026845638,-0.0331,-0.0265,0.0008018755,-0.0008392978,-0.02394,-0.026238,14.28,-0.43
-0.43,-0.18,0.21,1.5,4.97,-2.11,0.08,-1.56,0.03,-1.76,472.35,13.0053,28.42,0.2860712737,0.0495,0.0857,0.092,0.0809,0.0260096682,0.004125,0.000669344,-0.0025,-0.005,0.0011584215,-0.0007717289,0.022619,0.021043,14.56,-4.1
-4.1,-4.61,-4.88,-8.35,-2.4,-5.91,-4.61,-2.53,-1.61,-5.28,453.69,13.0877,29.51,0.2989926143,0.0529,0.0868,0.0932,0.0808,0.0229246163,0.0044083333,0.0013377926,0.0066,0.0018,0.0008363828,-0.0005588157,-0.036248,-0.039423,15.95,-2.2
-2.2,-2.43,0.26,-3.04,1.32,-1.99,-4.83,-4.29,0.72,-0.52,459.27,13.17,30.6,0.2915683,0.056,0.0846,0.091,0.0799,0.016595794,0.0046666667,0,0.0161,0.0157,0.0007049267,-0.0005760069,0.014955,0.012419,13.2,1.58
1.58,-1.17,1.25,-0.87,3.87,3.5,2.2,7.36,4.01,4.01,470.42,13.17,31.25,0.2908537344,0.0571,0.0846,0.0908,0.078,0.0150940789,0.0047583333,0.004008016,0.0273,0.0256,0.0002893889,-0.0007797873,0.026,0.024348,11.96,3.11
3.11,2.62,3.06,3.01,4.7,3.55,1.8,2.66,2.59,3.18,487.39,13.17,31.9,0.2787300356,0.0577,0.0826,0.0885,0.0758,0.0145332524,0.0048083333,0.003992016,0.0287,0.0289,0.0004724322,-0.0007155156,0.039228,0.036328,11.75,0.07
0.07,-1.26,1.46,4.22,4,2.46,0.9,3.13,-0.93,1.52,500.71,13.17,32.55,0.3138765419,0.0573,0.0812,0.087,0.0755,0.0143978171,0.004775,0.0033134526,0.0091,0.0095,0.0004843187,-0.0005667705,0.029334,0.027179,13.37,1.34
1.34,0.68,2.77,1.85,4.46,1.23,1.08,2.17,1.47,2.26,514.71,13.2337,33.1767,0.3019947008,0.0565,0.0803,0.086,0.0745,0.0130130966,0.0047083333,0.0033025099,0.0169,0.0175,0.0002569276,-0.0006268823,0.029395,0.027914,11.75,-0.42
-0.42,0.15,2.16,2.61,2.9,-0.55,-0.28,3.91,3.58,2.11,533.4,13.2973,33.8033,0.2922642542,0.0567,0.0765,0.082,0.0677,0.0107377325,0.004725,0.0019749835,0.079,0.0631,0.0010114473,-0.0003976842,0.039809,0.036454,12.85,2.39
2.39,1.47,4.25,-0.72,11.35,6.15,4.64,9.82,0.55,4.33,544.75,13.361,34.43,0.2864296179,0.0547,0.073,0.079,0.067,0.0082679174,0.0045583333,0.0019710907,0.0139,0.0079,0.0006967987,-0.0002677257,0.024155,0.022198,11.38,4.55
4.55,5.7,5.54,2.82,9.98,7.39,4.5,9.85,-0.48,5.04,562.06,13.4323,34.68,0.2771603672,0.0542,0.0741,0.0804,0.0691,0.0070594239,0.0045166667,0,-0.0168,-0.0101,0.0007732246,-0.0002910918,0.033405,0.032023,13.49,2.87
2.87,-0.95,1.01,3.17,4.23,5.31,1.72,8.11,2.14,4.47,561.88,13.5037,34.93,0.2830461347,0.054,0.0757,0.0819,0.0674,0.0091202057,0.0045,0.0026229508,0.0236,0.0214,0.0002067405,-0.0001379734,0.003495,0.000642,11.52,2.61
2.61,3.79,1.08,0.33,4.54,1.48,0.85,5.78,4.54,2.68,584.41,13.575,35.18,0.2724949976,0.0528,0.0732,0.0793,0.0663,0.0063774144,0.0044,0.0019620667,0.0175,0.0153,0.0003814595,-0.0001402155,0.042102,0.040182,12.74,-5.2
-5.2,-5.53,-5.87,-5.05,-5.61,-5.73,-7.07,-6.43,1.14,-1.9,581.5,13.646,34.7733,0.2744202453,0.0528,0.0712,0.0775,0.0641,0.0122208099,0.0044,0.0032637076,0.0294,0.0185,0.0004878223,2.07943e-05,-0.003442,-0.004864,13.83,-0.18
-0.18,0.66,1.07,2.15,2.62,1.08,0.93,1.17,2.52,1.92,605.37,13.717,34.3667,0.2571688515,0.0536,0.0702,0.0768,0.0623,0.0168725256,0.0044666667,-0.0006506181,0.0249,0.0242,0.0005461724,-7.79813e-05,0.044179,0.041338,11.58,-0.41
-0.41,-1.78,-0.17,4.39,-1.23,0.98,-2.59,7.25,3.72,1.31,615.93,13.788,33.96,0.2550263829,0.0514,0.0682,0.0749,0.0603,0.0155268465,0.0042833333,-0.0006510417,0.0272,0.0228,0.0008205431,-0.0001466042,0.017643,0.015809,12.52,1.38
